participant,date,expName,resp_2.keys,exp,language,step_cont,response,resp_3.keys,l1,l2,prolific,group
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-5,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,25,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-5,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,50,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,25,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,50,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-5,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-10,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,50,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,5,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,25,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-5,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,50,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,25,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-5,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,rliw1,SE
5fb409b846be3f02e4bba819,2021-02-24_14h44.05.634,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,rliw1,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-15,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,30,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-30,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-20,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,25,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,40,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,50,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-35,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-10,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-5,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,15,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,45,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,35,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,5,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,10,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,20,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-25,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,10,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,5,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-5,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-25,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,50,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,15,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,25,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,20,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-35,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,30,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,35,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,45,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-30,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-10,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-15,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,40,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-20,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-20,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-5,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,10,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-10,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-25,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,40,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,20,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,5,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,25,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-30,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-15,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-35,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,30,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,45,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,15,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,50,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,35,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-20,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,35,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,25,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,45,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-5,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,30,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-35,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,15,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,20,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-25,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-15,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-30,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,40,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,10,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,50,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-10,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,5,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,45,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-25,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,30,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,5,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,25,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,20,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-30,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,50,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-35,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,35,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-5,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-15,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-10,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,15,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,40,1,left,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,-20,0,right,English,Latin,wezo0,SE
5fbb445fed317dc4907cfad4,2020-12-17_14h16.15.054,Spanish_step2,NA,stops,spanish,10,0,right,English,Latin,wezo0,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,50,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,25,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-5,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,25,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-5,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
